"","x"
"93241",0
"93242",0
"93243",0
"93244",1.8275383192163e-82
"93245",7.22783884594167e-36
"93246",3.35836562174858e-175
"93247",1.49587597452236e-286
"93248",7.15855280317554e-123
"93249",8.89729781797438e-72
"93250",0
"93251",0
"93252",0
"93253",3.48096921506435e-126
"93254",2.12405584330338e-05
"93255",9.08156791371867e-32
"93256",1.42798025841053e-176
"93257",1
"93258",1
"93259",1
"93260",0
"93261",0
"93262",0
"93263",0
"93264",0
"93265",0
"93266",0
"93267",0
"93268",0
"93269",0
"93270",0
"93271",0
"93272",0
"93273",0
"93274",0
"93275",0
"93276",0
"93277",0
"93278",0
"93279",0
"93280",0
"93281",0
"93282",0
"93283",3.53653616329794e-191
"93284",1.71438416955626e-42
"93285",1.61118387507381e-20
"93286",1.3910921121102e-248
"93287",1.58223752666177e-141
"93288",2.44252903165779e-59
"93289",1.5591006455293e-08
"93290",0
"93291",0
"93292",1.18767891447549e-223
"93293",3.99206596798216e-72
"93294",9.79783880621982e-23
"93295",9.05226919587242e-08
"93296",0.00585494346802587
"93297",0
"93298",0
"93299",0
"93300",0
"93301",0
"93302",0
"93303",0
"93304",0
"93305",0
"93306",0
"93307",0
"93308",8.13622720814679e-229
"93309",5.74664428124014e-199
"93310",0
"93311",0
"93312",0
"93313",0
"93314",0
"93315",0
"93316",0
"93317",0
"93318",0
"93319",0
"93320",0
"93321",8.13622720814679e-229
"93322",5.74664428124014e-199
"93323",0
"93324",0
"93325",0
"93326",0
"93327",0
"93328",0
"93329",0
"93330",0
"93331",0
"93332",0
"93333",0
"93334",4.96472879655233e-08
"93335",7.24982730313408e-22
"93336",0
"93337",0
"93338",0
"93339",0
"93340",0
"93341",0
"93342",0
"93343",0
"93344",4.70880750883797e-267
"93345",5.0978807031846e-14
"93346",2.38075052165253e-19
"93347",1.52064053019161e-20
"93348",4.51267651259911e-13
"93349",0
"93350",0
"93351",0
"93352",0
"93353",0
"93354",0
"93355",0
"93356",0
"93357",0
"93358",1.11325378710333e-125
"93359",5.26389037765717e-103
"93360",1.54103827885596e-06
"93361",0.00141496138623073
"93362",0
"93363",0
"93364",0
"93365",0
"93366",0
"93367",0
"93368",0
"93369",0
"93370",0
"93371",0
"93372",0
"93373",0
"93374",0
"93375",0
"93376",0
"93377",0
"93378",0
"93379",0
"93380",0
"93381",0
"93382",0
"93383",0
"93384",0
"93385",0
"93386",0
"93387",1.78639924843234e-06
"93388",3.56618122069514e-34
"93389",5.54574795111606e-40
"93390",0
"93391",3.00589250689576e-126
"93392",9.31525541039243e-135
"93393",9.39065002858613e-164
"93394",2.10356589064563e-91
"93395",6.4602742771299e-08
"93396",5.46052872154773e-20
"93397",1
"93398",1
"93399",0
"93400",0
"93401",0
"93402",0
"93403",0
"93404",0
"93405",0
"93406",7.16669419938556e-289
"93407",0
"93408",0
"93409",0
"93410",0
"93411",0
"93412",0
"93413",0
"93414",0
"93415",0
"93416",0
"93417",0
"93418",0
"93419",0
"93420",7.7805834157189e-215
"93421",0
"93422",0
"93423",0
"93424",0
"93425",0
"93426",0
"93427",0
"93428",0
"93429",0
"93430",0
"93431",0
"93432",0
"93433",0
"93434",5.28655983266391e-183
"93435",0
"93436",0
"93437",0
"93438",0
"93439",0
"93440",0
"93441",0
"93442",0
"93443",0
"93444",0
"93445",0
"93446",0
"93447",0
"93448",0
"93449",0
"93450",0
"93451",0
"93452",0
"93453",0
"93454",0
"93455",0
"93456",0
"93457",0
"93458",0
"93459",0
"93460",0
"93461",0
"93462",0
"93463",0
"93464",0
"93465",0
"93466",0
"93467",1.91385954533183e-84
"93468",4.94018208168507e-127
"93469",0
"93470",0
"93471",0
"93472",0
"93473",1.89344352031815e-205
"93474",1.37128836551092e-252
"93475",4.05061074142957e-118
"93476",2.44487875704547e-180
"93477",4.46373114279893e-88
"93478",0
"93479",0
"93480",0
"93481",0
"93482",0
"93483",0
"93484",0
"93485",1.8265044375407e-119
"93486",0
"93487",0
"93488",0
"93489",0
"93490",0
"93491",0
"93492",0
"93493",0
"93494",0
"93495",0
"93496",0
"93497",0
"93498",0
"93499",9.77701104080871e-139
"93500",0
"93501",0
"93502",0
"93503",0
"93504",0
"93505",0
"93506",0
"93507",0
"93508",0
"93509",0
"93510",0
"93511",0
"93512",0
"93513",5.62833713785503e-112
"93514",0
"93515",0
"93516",0
"93517",0
"93518",0
"93519",0
"93520",0
"93521",0
"93522",0
"93523",0
"93524",0
"93525",0
"93526",0
"93527",0
"93528",0
"93529",1
"93530",1
"93531",1
"93532",0
"93533",0
"93534",0
"93535",0
"93536",0
"93537",0
"93538",0
"93539",0
"93540",0
"93541",0
"93542",0
"93543",0
"93544",0
"93545",0
"93546",0
"93547",0
"93548",0
"93549",0
"93550",0
"93551",0
"93552",0
"93553",0
"93554",0
"93555",0
"93556",3.54566654140937e-129
"93557",3.93786858416219e-39
"93558",0
"93559",0
"93560",5.74965987894371e-35
"93561",1
"93562",0
"93563",0
"93564",6.62800203481246e-104
"93565",6.23153409816944e-49
"93566",2.52277640832788e-135
"93567",0.0184281743068987
"93568",1
"93569",2.69251973182712e-151
"93570",8.39493838916499e-300
"93571",3.39514242662478e-224
"93572",2.37962969756727e-59
"93573",3.26746191059154e-73
"93574",1.8622208060058e-102
"93575",3.51546854318095e-58
"93576",3.69817773874791e-71
"93577",5.98878088240524e-99
"93578",1.09667487276884e-189
"93579",5.33501736817493e-240
"93580",8.86387505462241e-173
"93581",1.7374639605413e-114
"93582",0
"93583",8.79949891262068e-275
"93584",1
"93585",4.58886201672671e-131
"93586",9.9031052147331e-99
"93587",6.045644700767e-96
"93588",4.77080145161728e-53
"93589",1.77577086116371e-63
"93590",2.78290258587164e-88
"93591",9.6073624781373e-278
"93592",6.02176950342962e-10
"93593",3.89338371564529e-05
"93594",5.06289393041964e-67
"93595",2.68822921698317e-127
"93596",1.9875707621991e-203
"93597",1.03247795235886e-286
"93598",1
"93599",1
"93600",6.92882262804178e-14
"93601",2.90355585352981e-40
"93602",9.69304020186978e-16
"93603",4.85095461521713e-29
"93604",5.86899422342498e-46
"93605",9.81169025277685e-66
"93606",1.9001557490199e-11
"93607",0.0504831808011384
"93608",1
"93609",1
"93610",1
"93611",1
"93612",0
"93613",0
"93614",0
"93615",0
"93616",0
"93617",0
"93618",0
"93619",0
"93620",0
"93621",0
"93622",0
"93623",0
"93624",0
"93625",0
"93626",0
"93627",0
"93628",0
"93629",0
"93630",0
"93631",0
"93632",0
"93633",0
"93634",0
"93635",1
"93636",1.18719042425519e-178
"93637",6.17976809032711e-171
"93638",0
"93639",5.14594720440312e-38
"93640",3.19004796666234e-45
"93641",1.44214060646551e-31
"93642",0
"93643",0.000158827089213421
"93644",2.59678804436876e-135
"93645",5.01683873031549e-115
"93646",3.45924956580442e-104
"93647",5.95135096283784e-73
"93648",4.7331237110259e-77
"93649",1
"93650",1
"93651",2.45274654027163e-09
"93652",0
"93653",0
"93654",0
"93655",0
"93656",0
"93657",0
"93658",0
"93659",0
"93660",0
"93661",0
"93662",0
"93663",0
"93664",0
"93665",0
"93666",0
"93667",0
"93668",0
"93669",0
"93670",0
"93671",0
"93672",1.65429272306916e-302
"93673",0
"93674",0
"93675",0
"93676",2.52402387674555e-42
"93677",2.53575229266853e-44
"93678",0
"93679",0
"93680",6.39914421973171e-173
"93681",1.74388199096327e-83
"93682",0
"93683",0
"93684",0
"93685",5.59337922606445e-102
"93686",1
"93687",6.55131168546672e-38
"93688",2.78633305564932e-229
"93689",1
"93690",1
"93691",1
"93692",0
"93693",0
"93694",0
"93695",0
"93696",0
"93697",0
"93698",0
"93699",0
"93700",0
"93701",0
"93702",0
"93703",0
"93704",0
"93705",0
"93706",0
"93707",0
"93708",0
"93709",0
"93710",0
"93711",0
"93712",0
"93713",0
"93714",6.78497197124308e-304
"93715",5.46121174190822e-163
"93716",2.09778078128077e-27
"93717",1
"93718",0
"93719",5.44610683985166e-117
"93720",2.38897901283542e-81
"93721",3.15321999360578e-55
"93722",0
"93723",0
"93724",4.93781746205965e-230
"93725",3.3915818017571e-46
"93726",2.34396803807072e-45
"93727",6.45180168296438e-08
"93728",3.01970437421168e-19
"93729",0
"93730",0
"93731",0
"93732",0
"93733",0
"93734",0
"93735",0
"93736",0
"93737",0
"93738",0
"93739",0
"93740",1.03763432970407e-202
"93741",6.51840328693633e-181
"93742",0
"93743",0
"93744",0
"93745",0
"93746",0
"93747",0
"93748",0
"93749",0
"93750",0
"93751",0
"93752",0
"93753",1.03763432970407e-202
"93754",6.51840328693633e-181
"93755",0
"93756",0
"93757",0
"93758",0
"93759",0
"93760",0
"93761",0
"93762",0
"93763",0
"93764",0
"93765",0
"93766",9.97142267071334e-13
"93767",1.18653172510985e-08
"93768",0
"93769",0
"93770",0
"93771",0
"93772",0
"93773",0
"93774",0
"93775",0
"93776",4.57371613583011e-174
"93777",6.61271596144242e-34
"93778",2.69381593584804e-60
"93779",4.59885925258816e-63
"93780",5.94463439836149e-22
"93781",0
"93782",0
"93783",0
"93784",0
"93785",0
"93786",0
"93787",0
"93788",0
"93789",0
"93790",8.63066998892893e-125
"93791",5.11937857061616e-158
"93792",7.41448060784694e-10
"93793",1
"93794",0
"93795",0
"93796",0
"93797",0
"93798",0
"93799",0
"93800",0
"93801",0
"93802",0
"93803",0
"93804",0
"93805",0
"93806",0
"93807",0
"93808",0
"93809",0
"93810",0
"93811",0
"93812",0
"93813",0
"93814",0
"93815",0
"93816",0
"93817",0
"93818",0
"93819",2.52526688639831e-09
"93820",2.87744665978512e-14
"93821",2.99477655213905e-08
"93822",0
"93823",2.25939382768672e-132
"93824",2.23649327558742e-267
"93825",4.38860835768791e-142
"93826",4.80926430300255e-79
"93827",1
"93828",1
"93829",3.75840793844401e-57
"93830",1.34515625518881e-34
"93831",0
"93832",0
"93833",0
"93834",0
"93835",0
"93836",0
"93837",3.39810446159276e-318
"93838",1.40181191779346e-146
"93839",0
"93840",0
"93841",0
"93842",9.96130654854153e-264
"93843",0
"93844",0
"93845",0
"93846",0
"93847",0
"93848",0
"93849",0
"93850",0
"93851",0
"93852",1.55919388108567e-165
"93853",0
"93854",0
"93855",0
"93856",0
"93857",0
"93858",0
"93859",0
"93860",0
"93861",0
"93862",0
"93863",0
"93864",0
"93865",0
"93866",4.10875842828023e-210
"93867",0
"93868",0
"93869",0
"93870",0
"93871",0
"93872",0
"93873",0
"93874",0
"93875",0
"93876",0
"93877",0
"93878",0
"93879",0
"93880",0
"93881",0
"93882",0
"93883",0
"93884",0
"93885",0
"93886",0
"93887",0
"93888",0
"93889",0
"93890",0
"93891",0
"93892",0
"93893",0
"93894",0
"93895",0
"93896",0
"93897",0
"93898",0
"93899",8.38517174409165e-83
"93900",1.71239019988653e-213
"93901",0
"93902",0
"93903",0
"93904",1.03638721452098e-256
"93905",5.24881191490266e-133
"93906",3.60785510531579e-244
"93907",1.8370962420632e-134
"93908",8.1269738138939e-215
"93909",6.89868204379731e-138
"93910",0
"93911",0
"93912",0
"93913",0
"93914",0
"93915",0
"93916",0
"93917",5.36174739861486e-76
"93918",0
"93919",0
"93920",0
"93921",0
"93922",0
"93923",0
"93924",0
"93925",0
"93926",0
"93927",0
"93928",0
"93929",0
"93930",0
"93931",3.12798874087609e-109
"93932",0
"93933",0
"93934",0
"93935",0
"93936",0
"93937",0
"93938",0
"93939",0
"93940",0
"93941",2.22554761267122e-309
"93942",0
"93943",0
"93944",0
"93945",1.19650368684395e-106
"93946",0
"93947",0
"93948",0
"93949",0
"93950",0
"93951",0
"93952",0
"93953",0
"93954",0
"93955",0
"93956",0
"93957",0
"93958",0
"93959",0
"93960",0
"93961",0
"93962",1
"93963",1
"93964",1
"93965",0
"93966",0
"93967",0
"93968",0
"93969",0
"93970",0
"93971",0
"93972",0
"93973",0
"93974",0
"93975",0
"93976",0
"93977",0
"93978",0
"93979",0
"93980",0
"93981",0
"93982",0
"93983",0
"93984",0
"93985",0
"93986",0
"93987",0
"93988",0
"93989",1.10506619700885e-173
"93990",4.29325542244347e-66
"93991",0
"93992",0
"93993",3.71000346925146e-66
"93994",1
"93995",0
"93996",0
"93997",2.11380810855519e-129
"93998",3.52217188755688e-64
"93999",2.32524964589124e-151
"94000",1.16856415366228e-07
"94001",3.25871560134961e-22
"94002",2.79168811775426e-119
"94003",3.03215332774883e-232
"94004",4.29171826015143e-303
"94005",5.85144258936702e-175
"94006",2.41615826857389e-213
"94007",3.42565218039024e-169
"94008",2.51038596972919e-171
"94009",4.24806605343522e-207
"94010",5.2534955249278e-164
"94011",1.80254042620874e-175
"94012",2.771561328512e-161
"94013",4.30054744061574e-230
"94014",4.66534298342644e-75
"94015",0
"94016",0
"94017",0.00555681744759527
"94018",3.72840288733682e-90
"94019",1.03372914886977e-70
"94020",2.44123367790176e-69
"94021",1.16145405273348e-153
"94022",2.79856392255096e-183
"94023",2.14719226409894e-144
"94024",0
"94025",1
"94026",1
"94027",1.37945755894996e-122
"94028",2.09123173644828e-200
"94029",2.75710399540958e-292
"94030",0
"94031",0.097920019394355
"94032",1.46392589380906e-12
"94033",3.60661022559999e-31
"94034",2.31825176675718e-57
"94035",2.46222178535745e-28
"94036",3.8390602194992e-51
"94037",7.62483578296574e-81
"94038",1.6340949465457e-116
"94039",1
"94040",6.68834710320725e-26
"94041",1
"94042",1
"94043",1
"94044",1
"94045",0
"94046",0
"94047",0
"94048",0
"94049",0
"94050",0
"94051",0
"94052",0
"94053",0
"94054",0
"94055",0
"94056",0
"94057",0
"94058",0
"94059",0
"94060",0
"94061",0
"94062",0
"94063",0
"94064",0
"94065",0
"94066",0
"94067",0
"94068",1
"94069",6.64745590894185e-243
"94070",7.3572111192391e-182
"94071",0
"94072",5.85347573233547e-57
"94073",3.82121954471494e-40
"94074",2.75972468118869e-86
"94075",0
"94076",1.15647763465705e-10
"94077",6.81696484341588e-148
"94078",1.32054395464403e-126
"94079",9.24340871962167e-72
"94080",1.19828236668574e-59
"94081",1.26263002926519e-95
"94082",1
"94083",1
"94084",1.31437506884195e-12
"94085",0
"94086",0
"94087",0
"94088",0
"94089",0
"94090",0
"94091",0
"94092",0
"94093",0
"94094",0
"94095",0
"94096",0
"94097",0
"94098",0
"94099",0
"94100",0
"94101",0
"94102",0
"94103",0
"94104",0
"94105",0
"94106",0
"94107",1.52410223186412e-315
"94108",4.12692229741954e-303
"94109",1.14628911729461e-70
"94110",7.50595057551414e-12
"94111",3.42268586023468e-207
"94112",2.81466939365165e-290
"94113",3.06327640930191e-104
"94114",4.94351153197182e-39
"94115",0
"94116",0
"94117",0
"94118",2.2288935216456e-208
"94119",5.46389763212753e-28
"94120",1.64134666343985e-18
"94121",7.5330471459938e-252
"94122",1
"94123",1
"94124",1
"94125",0
"94126",0
"94127",0
"94128",0
"94129",0
"94130",0
"94131",0
"94132",0
"94133",0
"94134",0
"94135",0
"94136",0
"94137",0
"94138",0
"94139",1.552437333214e-289
"94140",0
"94141",0
"94142",0
"94143",0
"94144",0
"94145",0
"94146",0
"94147",2.43418232629824e-250
"94148",1.33969384439633e-138
"94149",2.55696181238102e-34
"94150",1.68437040743656e-12
"94151",3.91506309004741e-256
"94152",7.73831430159169e-127
"94153",8.24991758002498e-50
"94154",1.65885635032743e-10
"94155",0
"94156",0
"94157",0
"94158",5.50530313663684e-166
"94159",7.32122109699593e-69
"94160",1
"94161",6.56049542167342e-09
"94162",0
"94163",0
"94164",0
"94165",0
"94166",0
"94167",0
"94168",0
"94169",0
"94170",0
"94171",0
"94172",0
"94173",2.36660279213566e-279
"94174",7.09192051836681e-208
"94175",0
"94176",0
"94177",0
"94178",0
"94179",0
"94180",0
"94181",0
"94182",0
"94183",0
"94184",0
"94185",0
"94186",2.36660279213566e-279
"94187",7.09192051836681e-208
"94188",0
"94189",0
"94190",0
"94191",0
"94192",0
"94193",0
"94194",0
"94195",0
"94196",0
"94197",0
"94198",0
"94199",6.79951740102567e-10
"94200",9.2434748712079e-10
"94201",0
"94202",0
"94203",0
"94204",0
"94205",0
"94206",0
"94207",0
"94208",0
"94209",1.65426489730761e-269
"94210",8.07875301125128e-18
"94211",6.37680173905031e-28
"94212",6.78070266825995e-33
"94213",2.69398819191968e-17
"94214",0
"94215",0
"94216",0
"94217",0
"94218",0
"94219",0
"94220",0
"94221",0
"94222",0
"94223",1.43504707677353e-80
"94224",1.01384329299253e-87
"94225",2.1673029513732e-07
"94226",1
"94227",0
"94228",0
"94229",0
"94230",0
"94231",0
"94232",0
"94233",0
"94234",0
"94235",0
"94236",0
"94237",0
"94238",0
"94239",0
"94240",0
"94241",0
"94242",0
"94243",0
"94244",0
"94245",0
"94246",0
"94247",0
"94248",0
"94249",0
"94250",0
"94251",0
"94252",1.20369562142955e-17
"94253",0.00192552177599618
"94254",1.12606029128783e-19
"94255",0
"94256",4.20501994062061e-201
"94257",6.00525703522357e-219
"94258",8.34167346450651e-229
"94259",4.90187665173486e-150
"94260",2.50158588960995e-05
"94261",1
"94262",2.480731654149e-20
"94263",0.000113650497646761
"94264",0
"94265",0
"94266",0
"94267",0
"94268",0
"94269",0
"94270",1.24895423973941e-299
"94271",3.26331027090275e-145
"94272",0
"94273",0
"94274",0
"94275",3.77907321246266e-252
"94276",0
"94277",0
"94278",0
"94279",0
"94280",0
"94281",0
"94282",0
"94283",0
"94284",0
"94285",3.23975625993394e-214
"94286",0
"94287",0
"94288",0
"94289",0
"94290",0
"94291",0
"94292",0
"94293",0
"94294",0
"94295",5.34504060761326e-314
"94296",0
"94297",0
"94298",0
"94299",4.41328363546781e-251
"94300",0
"94301",0
"94302",0
"94303",0
"94304",0
"94305",0
"94306",0
"94307",0
"94308",0
"94309",0
"94310",0
"94311",0
"94312",0
"94313",0
"94314",0
"94315",0
"94316",0
"94317",0
"94318",0
"94319",0
"94320",0
"94321",0
"94322",0
"94323",0
"94324",0
"94325",0
"94326",0
"94327",0
"94328",0
"94329",0
"94330",0
"94331",0
"94332",4.08178646884567e-66
"94333",4.12177356350631e-165
"94334",0
"94335",0
"94336",0
"94337",1.15989458623621e-272
"94338",6.14063429004428e-173
"94339",2.12532384537337e-204
"94340",7.76531453413764e-119
"94341",1.76995572108883e-195
"94342",4.15743971008595e-111
"94343",0
"94344",0
"94345",0
"94346",0
"94347",0
"94348",0
"94349",5.93914336603179e-317
"94350",1.60807138318432e-81
"94351",0
"94352",0
"94353",0
"94354",1.01885031727832e-317
"94355",0
"94356",0
"94357",0
"94358",0
"94359",0
"94360",0
"94361",0
"94362",0
"94363",0
"94364",1.58438141626242e-114
"94365",0
"94366",0
"94367",0
"94368",0
"94369",0
"94370",0
"94371",0
"94372",0
"94373",0
"94374",1.19690907484562e-290
